component,explained_variance_pct,cumulative_variance_pct
1,5.177102982997894,5.177102982997894
2,3.731302171945572,8.908405154943466
3,3.2742679119110107,12.182673066854477
4,2.8084339573979378,14.991107024252415
5,2.515694499015808,17.506801523268223
6,2.2627530619502068,19.76955458521843
7,2.218891680240631,21.98844626545906
8,1.824500784277916,23.812947049736977
9,1.7609968781471252,25.573943927884102
10,1.6939688473939896,27.26791277527809
11,1.5492506325244904,28.817163407802582
12,1.4331270940601826,30.250290501862764
13,1.3289042748510838,31.579194776713848
14,1.311167236417532,32.89036201313138
15,1.1713572777807713,34.06171929091215
16,1.1382567696273327,35.199976060539484
17,1.1035820469260216,36.303558107465506
18,0.9934847243130207,37.297042831778526
19,0.9691613726317883,38.266204204410315
20,0.9131016209721565,39.17930582538247
21,0.9012687020003796,40.08057452738285
22,0.8734418079257011,40.95401633530855
23,0.8066188544034958,41.76063518971205
24,0.7784545887261629,42.53908977843821
25,0.7590642664581537,43.298154044896364
26,0.7216489873826504,44.019803032279015
27,0.7003176026046276,44.72012063488364
28,0.6852978374809027,45.405418472364545
29,0.6660722196102142,46.07149069197476
30,0.6356996484100819,46.70719034038484
31,0.6174840498715639,47.324674390256405
32,0.6094531156122684,47.93412750586867
33,0.5881282966583967,48.52225580252707
34,0.5700715351849794,49.09232733771205
35,0.5507841240614653,49.643111461773515
36,0.533589068800211,50.176700530573726
37,0.5261088255792856,50.70280935615301
38,0.5177982617169619,51.22060761786997
39,0.49557886086404324,51.716186478734016
40,0.4717695992439985,52.187956077978015
41,0.46439520083367825,52.65235127881169
42,0.45773135498166084,53.110082633793354
43,0.4466175101697445,53.5567001439631
44,0.4362216219305992,53.9929217658937
45,0.4208874423056841,54.41380920819938
46,0.41321804746985435,54.827027255669236
47,0.40391511283814907,55.230942368507385
48,0.398743711411953,55.62968607991934
49,0.3862493671476841,56.01593544706702
50,0.37647795397788286,56.392413401044905
51,0.3673404222354293,56.759753823280334
52,0.36592266988009214,57.12567649316043
53,0.36317133344709873,57.488847826607525
54,0.3562598954886198,57.845107722096145
55,0.3477071411907673,58.19281486328691
56,0.3391335951164365,58.53194845840335
57,0.33282635267823935,58.86477481108159
58,0.32637829426676035,59.19115310534835
59,0.31703682616353035,59.50818993151188
60,0.3124676877632737,59.82065761927515
61,0.30843508429825306,60.129092703573406
62,0.30343623366206884,60.432528937235475
63,0.2988926135003567,60.73142155073583
64,0.29386524111032486,61.025286791846156
65,0.2857678569853306,61.31105464883149
66,0.2845086622983217,61.59556331112981
67,0.27928869239985943,61.87485200352967
68,0.277854991145432,62.1527069946751
69,0.2688316162675619,62.42153861094266
70,0.26418918278068304,62.685727793723345
71,0.2604227280244231,62.94615052174777
72,0.2536418614909053,63.19979238323867
