component,explained_variance_pct,cumulative_variance_pct
1,7.666433602571487,7.666433602571487
2,3.6903921514749527,11.35682575404644
3,3.537486493587494,14.894312247633934
4,3.055104799568653,17.949417047202587
5,2.745743654668331,20.69516070187092
6,2.446083724498749,23.141244426369667
7,2.4271173402667046,25.56836176663637
8,2.185252867639065,27.753614634275436
9,2.0623497664928436,29.81596440076828
10,1.9323522225022316,31.74831662327051
11,1.7943022772669792,33.54261890053749
12,1.578545942902565,35.121164843440056
13,1.4842924661934376,36.60545730963349
14,1.4586030505597591,38.06406036019325
15,1.3823003508150578,39.44636071100831
16,1.2967121787369251,40.743072889745235
17,1.2742731720209122,42.01734606176615
18,1.1427657678723335,43.16011182963848
19,1.1195612139999866,44.27967304363847
20,1.0592130944132805,45.33888613805175
21,1.0326340794563293,46.37152021750808
22,0.937602948397398,47.309123165905476
23,0.9258714504539967,48.23499461635947
24,0.9136117994785309,49.148606415838
25,0.8603597991168499,50.00896621495485
26,0.8150744251906872,50.82404064014554
27,0.8047108538448811,51.62875149399042
28,0.7678142283111811,52.3965657223016
29,0.7514685392379761,53.14803426153958
30,0.7110279984772205,53.8590622600168
31,0.6883438210934401,54.54740608111024
32,0.6540619768202305,55.20146805793047
33,0.6439766380935907,55.84544469602406
34,0.6161655765026808,56.46161027252674
35,0.6079875864088535,57.069597858935595
36,0.5838070530444384,57.65340491198003
37,0.5775268655270338,58.23093177750707
38,0.5600713659077883,58.791003143414855
39,0.541295763105154,59.33229890652001
40,0.5293133668601513,59.86161227338016
41,0.5169227253645658,60.378534998744726
42,0.5051053129136562,60.88364031165838
43,0.4855961538851261,61.36923646554351
44,0.4774551372975111,61.84669160284102
45,0.4656767938286066,62.312368396669626
46,0.45939539559185505,62.77176379226148
47,0.4420064855366945,63.213770277798176
48,0.4258370026946068,63.63960728049278
49,0.42356899939477444,64.06317627988756
50,0.4177311435341835,64.48090742342174
51,0.4004566930234432,64.88136411644518
52,0.3946354612708092,65.275999577716
53,0.3893964923918247,65.66539607010782
54,0.381484255194664,66.04688032530248
55,0.3723279805853963,66.41920830588788
56,0.369629985652864,66.78883829154074
57,0.3591509070247412,67.14798919856548
58,0.3561645979061723,67.50415379647166
59,0.34352990332990885,67.84768369980156
60,0.33731572329998016,68.18499942310154
61,0.3358411602675915,68.52084058336914
62,0.32765271607786417,68.848493299447
63,0.3226163098588586,69.17110960930586
64,0.3172736382111907,69.48838324751705
65,0.3085695207118988,69.79695276822895
66,0.30536099802702665,70.10231376625597
67,0.30084343161433935,70.40315719787031
68,0.29547056183218956,70.6986277597025
69,0.29218762647360563,70.99081538617611
70,0.2897625556215644,71.28057794179767
71,0.2844360424205661,71.56501398421824
72,0.280373333953321,71.84538731817156
73,0.2731560030952096,72.11854332126677
74,0.2696545561775565,72.38819787744433
75,0.26892765890806913,72.6571255363524
76,0.2619869541376829,72.91911249049008
77,0.26093204505741596,73.1800445355475
78,0.2596144797280431,73.43965901527554
79,0.25769665371626616,73.6973556689918
80,0.254189595580101,73.9515452645719
81,0.24923488963395357,74.20078015420586
82,0.2459704177454114,74.44675057195127
83,0.24207052774727345,74.68882109969854
84,0.23483005352318287,74.92365115322173
85,0.23278079461306334,75.15643194783479
86,0.2271577948704362,75.38358974270523
87,0.2244829200208187,75.60807266272604
88,0.22314779926091433,75.83122046198696
89,0.222173728980124,76.05339419096708
90,0.21766622085124254,76.27106041181833
91,0.2150677377358079,76.48612814955413
92,0.21410852205008268,76.70023667160422
93,0.21268855780363083,76.91292522940785
94,0.2087240107357502,77.1216492401436
95,0.20593632943928242,77.32758556958288
96,0.2028604270890355,77.53044599667192
97,0.20056730136275291,77.73101329803467
98,0.19892496056854725,77.92993825860322
99,0.19827333744615316,78.12821159604937
100,0.19527158001437783,78.32348317606375
101,0.19480646587908268,78.51828964194283
102,0.18889313796535134,78.70718277990818
103,0.18849195912480354,78.89567473903298
104,0.18365373834967613,79.07932847738266
105,0.1809377921745181,79.26026626955718
106,0.178173475433141,79.43843974499032
107,0.17625382170081139,79.61469356669113
108,0.1750473165884614,79.78974088327959
109,0.17409758875146508,79.96383847203106
110,0.1719728228636086,80.13581129489467
111,0.17027765279635787,80.30608894769102
112,0.16877102898433805,80.47485997667536
113,0.1670185592956841,80.64187853597105
114,0.16549312276765704,80.8073716587387
115,0.16395722050219774,80.9713288792409
116,0.16174742486327887,81.13307630410418
117,0.159054109826684,81.29213041393086
118,0.15732776373624802,81.44945817766711
119,0.15534571139141917,81.60480388905853
120,0.1548128784634173,81.75961676752195
121,0.15319044468924403,81.91280721221119
122,0.15062877209857106,82.06343598430976
123,0.14975406229496002,82.21319004660472
124,0.14888251898810267,82.36207256559283
125,0.14843856915831566,82.51051113475114
126,0.14739707112312317,82.65790820587426
127,0.14517251402139664,82.80308071989566
128,0.14253208646550775,82.94561280636117
129,0.14202495804056525,83.08763776440173
130,0.13936635805293918,83.22700412245467
131,0.13839707244187593,83.36540119489655
132,0.1365522970445454,83.5019534919411
133,0.13569676084443927,83.63765025278553
134,0.1334907952696085,83.77114104805514
135,0.13282042928040028,83.90396147733554
136,0.1325801946222782,84.03654167195782
137,0.1312451669946313,84.16778683895245
138,0.1292953034862876,84.29708214243874
139,0.1282642362639308,84.42534637870267
140,0.1274525886401534,84.55279896734282
141,0.1259022275917232,84.67870119493455
142,0.12449654750525951,84.8031977424398
143,0.12414937373250723,84.92734711617231
144,0.12266079429537058,85.05000791046768
145,0.12198160402476788,85.17198951449245
146,0.12086961651220918,85.29285913100466
147,0.11880839010700583,85.41166752111167
148,0.11813999153673649,85.5298075126484
149,0.11782802175730467,85.64763553440571
150,0.11512995697557926,85.76276549138129
151,0.11459775269031525,85.8773632440716
152,0.11391185689717531,85.99127510096878
153,0.11312399292364717,86.10439909389243
154,0.11297407327219844,86.21737316716462
155,0.1126563991419971,86.33002956630662
156,0.11028604349121451,86.44031560979784
157,0.1096157357096672,86.5499313455075
158,0.10871989652514458,86.65865124203265
159,0.10748583590611815,86.76613707793877
160,0.10683047585189342,86.87296755379066
161,0.10610715253278613,86.97907470632344
162,0.10461445199325681,87.0836891583167
163,0.10270931525155902,87.18639847356826
164,0.10221467819064856,87.28861315175891
165,0.10155923664569855,87.39017238840461
166,0.10090678697451949,87.49107917537913
