component,explained_variance_pct,cumulative_variance_pct
1,4.610956832766533,4.610956832766533
2,3.9473682641983032,8.558325096964836
3,3.2997000962495804,11.858025193214417
4,3.2402753829956055,15.098300576210022
5,2.692200616002083,17.790501192212105
6,2.245728112757206,20.03622930496931
7,2.1804526448249817,22.216681949794292
8,2.0617151632905006,24.278397113084793
9,1.9343579187989235,26.212755031883717
10,1.7670366913080215,27.979791723191738
11,1.6619212925434113,29.64171301573515
12,1.5278372913599014,31.16955030709505
13,1.4459694735705853,32.615519780665636
14,1.3647002167999744,33.98021999746561
15,1.2989915907382965,35.27921158820391
16,1.1477753520011902,36.4269869402051
17,1.0585754178464413,37.48556235805154
18,1.0551555082201958,38.540717866271734
19,0.9996030479669571,39.54032091423869
20,0.958822388201952,40.49914330244064
21,0.9188287891447544,41.4179720915854
22,0.879186112433672,42.29715820401907
23,0.8607620373368263,43.157920241355896
24,0.7805583067238331,43.93847854807973
25,0.7653823122382164,44.703860860317945
26,0.749234389513731,45.45309524983168
27,0.7157240528613329,46.16881930269301
28,0.7136945612728596,46.88251386396587
29,0.6745323073118925,47.55704617127776
30,0.6421881262212992,48.19923429749906
31,0.635283812880516,48.83451811037958
32,0.6084283348172903,49.44294644519687
33,0.5955941043794155,50.03854054957628
34,0.5832129623740911,50.621753511950374
35,0.5457870196551085,51.16754053160548
36,0.5421404261142015,51.709680957719684
37,0.52446941845119,52.234150376170874
38,0.5115351174026728,52.745685493573546
39,0.4957016557455063,53.24138714931905
40,0.4861819092184305,53.72756905853748
41,0.48376028425991535,54.2113293427974
42,0.44990722090005875,54.66123656369746
43,0.44750338420271873,55.108739947900176
44,0.4330210853368044,55.54176103323698
45,0.4239982459694147,55.965759279206395
46,0.41996478103101254,56.38572406023741
47,0.4041813313961029,56.78990539163351
48,0.3989089746028185,57.18881436623633
49,0.3857256146147847,57.574539980851114
50,0.37029769737273455,57.94483767822385
51,0.362588232383132,58.30742591060698
52,0.3602704266086221,58.6676963372156
53,0.3501572646200657,59.01785360183567
54,0.34240554086863995,59.36025914270431
55,0.3316334914416075,59.691892634145916
56,0.3269054228439927,60.01879805698991
57,0.3209540620446205,60.33975211903453
58,0.3162730950862169,60.656025214120746
59,0.3111951984465122,60.96722041256726
60,0.3107067197561264,61.277927132323384
61,0.3046781988814473,61.58260533120483
62,0.2925559878349304,61.87516131903976
63,0.2921382896602154,62.16729960869998
64,0.28883921913802624,62.456138827838004
65,0.28133150190114975,62.73747032973915
66,0.2806042553856969,63.01807458512485
67,0.27359926607459784,63.29167385119945
68,0.2706247614696622,63.56229861266911
69,0.2618060214444995,63.82410463411361
70,0.2565576694905758,64.08066230360419
71,0.255778175778687,64.33644047938287
72,0.24601081386208534,64.58245129324496
73,0.24376425426453352,64.82621554750949
74,0.23900868836790323,65.0652242358774
75,0.23714557755738497,65.30236981343478
76,0.23134923540055752,65.53371904883534
77,0.23015427868813276,65.76387332752347
78,0.22865720093250275,65.99253052845597
79,0.2233267528936267,66.2158572813496
80,0.22150750737637281,66.43736478872597
81,0.2174115041270852,66.65477629285306
82,0.21449550986289978,66.86927180271596
83,0.20997968968003988,67.079251492396
84,0.20540666300803423,67.28465815540403
85,0.2044180640950799,67.48907621949911
86,0.19889918621629477,67.6879754057154
87,0.19530869321897626,67.88328409893438
88,0.19343099556863308,68.07671509450302
89,0.19206569995731115,68.26878079446033
90,0.19010778050869703,68.45888857496902
91,0.18664175877347589,68.6455303337425
92,0.1833427813835442,68.82887311512604
93,0.1820125849917531,69.0108857001178
94,0.1772252726368606,69.18811097275466
95,0.1755639212206006,69.36367489397526
96,0.1745311194099486,69.5382060133852
97,0.17291606636717916,69.71112207975239
98,0.16960304928943515,69.88072512904182
99,0.16867974773049355,70.04940487677231
100,0.1651092548854649,70.21451413165778
101,0.16270870110020041,70.37722283275798
102,0.16148837748914957,70.53871121024713
103,0.16074581071734428,70.69945702096447
104,0.1604635501280427,70.85992057109252
105,0.15698781935498118,71.0169083904475
106,0.15629653353244066,71.17320492397994
107,0.15413849614560604,71.32734342012554
108,0.15241012442857027,71.47975354455411
